站名,年月,1日雨量,2日雨量,3日雨量,4日雨量,5日雨量,6日雨量,7日雨量,8日雨量,9日雨量,10日雨量,11日雨量,12日雨量,13日雨量,14日雨量,15日雨量,16日雨量,17日雨量,18日雨量,19日雨量,20日雨量,21日雨量,22日雨量,23日雨量,24日雨量,25日雨量,26日雨量,27日雨量,28日雨量,29日雨量,30日雨量,31日雨量
望星橋,20078,0,0,36.3,47.5,0,0,37.7,22.7,3.2,1.4,1.4,13.8,4,78.9,0.1,3.2,29.9,61.6,5.7,0.6,0,63.4,0,0,0,0,0,0,0,0,0.5
中和橋,20078,0,1.7,18.2,54.1,0,0.1,17.4,17.4,1.5,1.6,1.7,11.7,3.8,43.5,0.8,3.3,16.3,39.3,6.2,0.1,9.5,4.4,2.7,1.4,4.3,7.3,0,0,0,0.8,0
磺溪橋,20078,0,0.5,16.5,63.7,0,0,22.1,24,3.2,1.4,1.8,12.7,4,54.4,1.5,5,21,52.1,4.9,0.1,0,44.5,9.1,4.6,3.3,15.3,0,0,0,0,0
雙溪,20078,0,0,7.5,1.5,0,0,31.5,34,5.5,0.5,1.5,16.5,4.5,51,0,4,33,68.5,5.5,1,0,37.5,52,9,3,9.5,0,0,0,0,0
湖田國小,20079,0,0,9.5,116,52,15,0,1,0,0,0,16,1.5,0,0,6.5,104.5,419,36.5,0,188.5,325,48.5,1,0,27,1.5,0,24,90.5,0
大屯國小,20079,0,0,18.5,69.5,38,8,0,0,0,0,0,2.5,1.5,0,0,1,136.5,171.5,18.5,0,0,0,0,0,0,0,0,0,0,5,0
桃源國中,20079,4,0,3.5,9,1,0.5,0,0,0,0,0,0,0,0,0,0,99.5,196.5,18.5,0,17,6,6.5,0,0,0,0,0,0,0,0
北投國小,20079,0,0,1.5,49,28.5,15.5,0,0,0,0,0,1.5,0.5,0,0,0,67.5,173,17,0,19.5,8,11.5,0,0,0,0,0,0,0,0
陽明高中,20079,0,5.5,0,53,28,22.5,0,0,0,0,0,2,0,0,0,1,20,134,24,0,8.5,20,10.5,0,0,0,0,0,0.5,3,0
太平國小,20079,14,21.5,3,41.5,26,6,0,0,0,0,0,4,0,0,0,1,17.5,87.5,19.5,0,7.5,28,10,0.5,0,0,0,0,0,3.5,0
民生國中,20079,0,3.5,26,26,31.5,4.5,0,0.5,0,0,0,0,0.5,0,0,0.5,31.5,88,22,0.5,16,32.5,12,0.5,0,0.5,0,0,3.5,7,0
中正國中,20079,27,0.5,19,29.5,37.5,5,0,0,0,0,0,1,0,0.5,0,0.5,30.5,102,23.5,0,20.5,33,15,0,0,1,0,0,0,4,0
三興國小,20079,0.5,0,23,22,49.5,2.5,0,0,0,0,0,0.5,0,0,0,0,42.5,99,25,0,32,44,14.5,0.5,0,3.5,0,0,0,3.5,0
格致國中,20079,0,0,0,32.5,21,8.5,0,0,0,0,0,4,1.5,0,0,2.5,33.5,123,16.5,0,21,17.5,15.5,0,0,0,0,0,0,1,0
平等國小,20079,0,33.5,0.5,53,34.5,8,0,0,0,0,0,7.5,2,0,0,7.5,73.5,192.5,23.5,0,56,34.5,35,1,0,0,0,0,2.5,2.5,0
至善國中,20079,0,0,1.5,35.5,22,18,0,0,0,0,0,2,0.5,0,0,4,43.5,123.5,21.5,0,22,19,21.5,0,0,0,0,0,1,1.5,0
碧湖國小,20079,0,29.5,7.5,27,28.5,8.5,0,0,0,0,0,0,1,0,0,1,37.5,121,25.5,0,22.5,37.5,18.5,0,0,0,0,0,0.5,5.5,0
東湖國小,20079,10.5,35.5,3.5,22,34.5,5,0,0.5,0,0,0,0,0,0,0,1.5,46.5,123.5,25.5,0,33,48.5,21.5,0,0,0.5,0,0,0,10.5,0
?公國中,20079,0,34,24.5,15.5,50,2,0,0,0,0,0,1,0.5,0,0,0,43,104.5,25.5,0,41,61,16,0.5,0,4,0,0,2,4,0
舊莊國小,20079,14,51,13,9,35.5,2,0,0,0,0,0,1,0,0,0,0,49,107,18.5,0,49,55,17.5,0,0,5.5,0,0,3,8.5,0
市政中心,20079,0,8.5,27,17.5,53,2.5,0,0,0,0,0,0,0,0,0,0,39,91.5,23.5,0,23,34.5,9.5,0,0,1,0,0,0.5,1,0
博嘉國小,20079,0,40,23,22,50,3,0,0,0,0,0,0.5,0.5,0,0,0,50.5,120.5,26,0,26,45.5,21,0.5,0,0,0,0,0,5.5,0
北政國中,20079,0,33,40.5,17.5,53,3.5,0,0,0,0,0,0.5,0,0,0,0,52.5,135,27,0,17,45.5,28.5,1,0,0,0,0,0,4,0
長安國小,20079,29,8,6,34.5,32,4.5,0,0,0,0,0,2,0,0,0,2,26.5,93,22.5,0,13.5,31.5,12,0,0,0,0,0,0.5,3,0
望星橋,20079,0,0.3,0,33.1,20.3,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
白馬山莊,20079,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1.6,34.9,102.4,16.2,0.1,29,46.4,18.1,0.1,0.2,0.9,0,0.2,0.5,5.6,0
中和橋,20079,0,0,1.3,45.3,28.3,13.9,0,0,0.1,0,0,0.9,0.6,0,0,1.2,58.5,142.1,13.8,0,19.8,11.5,12.2,0,0,0,0,0,0,0.4,0
磺溪橋,20079,0,0,0,16.6,38.6,11.9,0,0,0,0,0,2.9,0.9,0,0,1.7,24.5,120.5,16.9,0,14.1,7.1,12.7,0,0,0,0,0.2,0.4,0.2,0
雙溪,20079,0,37,0,44.5,27.5,10,0,0,0,0,0,3.5,1.5,0,0,5.5,53,160,24,0,38,26.5,29,0,0,0,0,0.5,0.5,2,0
湖田國小,200710,21,0,23.5,60,37,218.5,22,1,6,7,3.5,71.5,37.5,17,10.5,2,7,0,0,0,0,0,26.5,2.5,5.5,58,0,0,5,43.5,45.5
大屯國小,200710,4,0,8.5,9.5,27.5,546,22.5,0.5,0.5,0,0,2.5,5.5,0,0,0,0,0,0,0,0,0,1.5,0,0,6.5,0,0,0,0,1.5
桃源國中,200710,0,0,0,15,20.5,524,19,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北投國小,200710,0.5,0,0.5,12.5,19,347,19,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
陽明高中,200710,0,0,0,1,23,313.5,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
太平國小,200710,0,0,0,3.5,14,245.5,28.5,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
民生國中,200710,1.5,0,2,9,10.5,175,48.5,0.5,1,0,0,4.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2.5
中正國中,200710,0,0,15.5,11,9,244,38,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
三興國小,200710,0,0,16,16,13.5,231.5,54,0,1.5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1,2
格致國中,200710,2,0,0.5,3.5,30,103.5,17.5,0,0,0,0,0.5,4.5,0,0.5,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0.5,1.5
平等國小,200710,6.5,0,3,4,19.5,89.5,10,0.5,0,1.5,1,14.5,34,3,2,0,1,0,0,0,0,0,5.5,0,2,7,0,0,0.5,6.5,12.5
至善國中,200710,0.5,0,3.5,1.5,23,256,39,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
碧湖國小,200710,0.5,0,1.5,9.5,11.5,253.5,50,0,0,0,0,1.5,1.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
東湖國小,200710,2,0,2.5,7.5,19.5,264,63.5,0,0.5,1,0,10.5,11.5,3.5,0.5,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,4,11
?公國中,200710,0.5,0,20,12.5,16.5,212,57.5,0.5,2.5,2,0,12.5,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0.5,2.5,0,0,0,4,6
舊莊國小,200710,0,0,24,10,14.5,196.5,56,0.5,6.5,0.5,0,26,0,0,1.5,0,0.5,0,0,0,0,0,0,0,1.5,6,0,0,0,8,9.5
市政中心,200710,0,0,13,6.5,10,180,50.5,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5
博嘉國小,200710,0,0,0.5,69,28.5,225.5,52,1.5,5.5,1,0,5.5,0,4,2,0.5,0,0,0,0,0,0,0,0,0.5,2.5,0,0,0,2.5,2.5
北政國中,200710,1,0,0,113,72.5,254,47,2,6.5,5,0,4,35,8,3,2,0.5,0,0,0,0,0,0,0,0,2.5,0,0,0,5.5,3.5
長安國小,200710,0,0,5,10.5,9,232,36.5,0,1,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
望星橋,200710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0
白馬山莊,200710,1,0.1,2.7,7.6,52.8,466,37.4,0,1.2,0.6,0,7.9,2.1,3.5,0.6,0.1,0,0,1.1,0.1,0,0,0,0,0,9.3,0,0,2.3,2.4,6.9
中和橋,200710,3.2,0.1,1,12,16.4,28.5,5.9,2.8,1.9,1.2,0.8,0.5,0.2,0.1,0.1,0.1,0.1,0,0.1,0,0,0.4,0.3,0.1,0,1.9,2.8,0,0,0,0.2
磺溪橋,200710,0.3,0,1.2,3.4,20,72.4,9.8,3.7,12.6,15.6,19.3,16,1.8,0,0,0,0,0,0,0,0,0,1.1,0,0,0.5,0.5,0,0,0,0.2
雙溪,200710,0,0.5,5.5,2.5,21.5,200.5,46.5,0,0,0.5,0,5.5,22,2,0,0.5,0.5,0,0,0,0,0,3.5,0,0.5,7,0,0,0,2,2
湖田國小,200711,86,50,5,33,51,108,76,56,16.5,18,1.5,0,0,0,0,0.5,0,67,29,11.5,7,17,41.5,66,43.5,280.5,168,4.5,0,1,0
大屯國小,200711,9.5,3,0.5,0.5,11.5,29,9.5,2,0,0,0,0,0,0,0,0,0,1,0.5,0,0,2,7,13,6,53,69,7.5,0,0.5,0
桃源國中,200711,1.5,1,0,0,2,23,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,9.5,48.5,3,0,0,0
北投國小,200711,2.5,0.5,0,0,3,18.5,2,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1.5,1,0.5,15.5,44,1,0,0,0
陽明高中,200711,1.5,0,0,0,2,24.5,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5,79,0,6,46,1,0,0.5,0
太平國小,200711,7.5,0,0,0,3.5,22.5,8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,4,0,7,48.5,0.5,0,0,0
民生國中,200711,9.5,1,0,1,7,21,12,5,0,0,0,0,0,0,0,0,0,1.5,1,0,0,1,14.5,7.5,1,31,38,0.5,0,0,0
中正國中,200711,9,0,0,0,3,13.5,6,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,16,3,0,13.5,62,0.5,0,0,0
三興國小,200711,5.5,0,0.5,1,10.5,24,9.5,9,0,0.5,0,0,0,0,0,0,0,2,1,0,0,0,25,3,0.5,32.5,53,0,0,0.5,0
格致國中,200711,8.5,6.5,0.5,1.5,7.5,20,5,1.5,1.5,0,0,0,0,0,0,0,0,7.5,0.5,0.5,0,1.5,7,5,10,51.5,65.5,3.5,0,0,0
平等國小,200711,21,13,2,5.5,10,30,14,6.5,2,0,0,0,0,0,0,0,0,12.5,5,1.5,1.5,5.5,16.5,19.5,21,83.5,91.5,5,0,0.5,0
至善國中,200711,6.5,2.5,0,1,4.5,17.5,7.5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1.5,8.5,14.5,3.5,32.5,55,2.5,0,0.5,0
碧湖國小,200711,11,4.5,0,1,7,24,18.5,4.5,0,0,0,0,0,0,0,0,0,5.5,1.5,0,0,4,12,14.5,3,41,55.5,1,0,0,0
東湖國小,200711,16,8,0,3.5,19,50.5,23.5,17.5,0.5,0,0,0,0,0,0,0,0,15,5.5,2,0.5,3,22.5,18,5.5,85,67,0.5,0,0,0
?公國中,200711,11.5,3,0.5,3.5,14.5,38.5,18,14.5,0.5,1.5,0,0,0,0,0,0,0,8,5,1.5,0,1,39,6,2.5,56,52.5,0.5,0,0,0
舊莊國小,200711,23.5,7,0.5,5.5,25,48,18,23,2,4,0,0,0,0,0,0,0,17.5,10,5.5,0.5,1.5,39,7,5.5,78,65.5,2,0,0,0
市政中心,200711,8.5,0,0.5,0.5,9,25.5,10,6.5,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,28,3.5,0,22.5,44,0.5,0,0,0
博嘉國小,200711,19.5,5.5,0,2.5,26.5,36,6,8.5,1,2.5,0,0,0,0,0,0,0,10.5,2.5,1.5,0,1,5.5,2,0.5,64,72.5,2.5,0,0,0
北政國中,200711,21.5,8,0.5,1.5,24,38.5,6.5,7,3,5.5,0,0,0,0,0,0,0,8,2.5,0.5,0,1.5,4.5,2,0.5,54,84,4.5,0,0,0
長安國小,200711,10,0,0.5,0,5.5,21,10.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,6.5,0,15,54,0.5,0,0,0
望星橋,200711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0.4,12.4,35.4,1.3,0,0.3,0
白馬山莊,200711,11.4,6.2,0.1,2.6,12.2,32,16.2,9.3,0.3,1.2,1.6,0.5,0,0,0.2,0.5,0,10.9,4.1,1.1,0.5,3.4,8.2,13.6,4.5,63.9,41.2,1,0.6,0.4,0
中和橋,200711,2.7,0.8,0,0,3.7,15,1.6,0.5,0,0,0,0,0.1,0,0,0,0.1,0.9,0,0,0,0.4,2.7,2.2,1.6,17.4,31.5,1,0,0,0
磺溪橋,200711,1.4,0.7,0,0,1.7,14.5,2,0.3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,2,3,0.7,17.9,33.3,1,0,0.7,0
雙溪,200711,15.5,8.5,0.5,4,8,25,9.5,5,0,0,0,0,0,0,0,0,0,8,2,0.5,0.5,3,12,17.5,8.5,52.5,80.5,5,0,0.5,0
湖田國小,200712,0,0,10.5,1.5,1.5,2,4.5,1,0,0,0,0,1,0,0.5,1,0,2,1.5,3,0,0.5,19,35.5,19,27.5,0,4.5,16,0.5,0
大屯國小,200712,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,0,0,0,0,0,0
桃源國中,200712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.5,0,0,0,0,0,0,0
北投國小,200712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,13,0,0,0,0,0,0,0
陽明高中,200712,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,18,0,0,0,0,0,0,0
太平國小,200712,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0
民生國中,200712,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.5,0.5,0,0,0,0.5,0,0
中正國中,200712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26.5,0,0,0,0,0,0,0
三興國小,200712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22.5,0,0,0,0,0,0,0
格致國中,200712,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8.5,2,0,0,0,0,0,0
平等國小,200712,0,0,11.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,5,12.5,5,1,0,0.5,0.5,0,0
至善國中,200712,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11.5,0.5,0,0,0,0,0,0
碧湖國小,200712,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,12,0.5,0,0,0,1,0,0
東湖國小,200712,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6.5,0,0,0,0.5,0.5,0
?公國中,200712,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0.5,0,0,0,0.5,0.5,0
舊莊國小,200712,0,0,5.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,1.5,0.5,0,0,0.5,0,0
市政中心,200712,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18.5,0.5,0,0,0,0,0,0
博嘉國小,200712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0.5,0,0,0,0,0,0
北政國中,200712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,7,29,1,0,0,0,0,0,0
長安國小,200712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,21,0,0,0,0,0,0,0
望星橋,200712,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,11.5,0.4,0,0,0,0.2,0,0
白馬山莊,200712,0,0,7.4,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,3.3,10.8,1.1,0,0,0,0.8,0.5,0.2
中和橋,200712,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,1.7,9.9,0.3,0.1,0,0,0,0,0
磺溪橋,200712,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,4,11.2,0.2,0,0,0,0,0,0
雙溪,200712,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
湖田國小,20081,0,0,0,1.5,0,0,0,0,0,0,0,1.5,17,28.5,13,35.5,17.5,11.5,10,0,3.5,1,2.5,7,2.5,21,6,2.5,1,7,33.5
大屯國小,20081,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.5,1,0.5,0,0,0,0,0,0,0,0.5,16.5,2.5,4,2,9,34
桃源國中,20081,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.5,0.5,0,0,0,0,0,0,0,0,0,17.5,2.5,1.5,1,10,38
北投國小,20081,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,16,3,1.5,4,10.5,32
陽明高中,20081,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1,1,0,0,0,0,64.5,0,0,0,0,0,21,1.5,2,2.5,7.5,33
太平國小,20081,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.5,0.5,0,0,1,0,0,0,0,0,0.5,21.5,2,1.5,2.5,5,33
民生國中,20081,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,2.5,0.5,0,4.5,0,0,0,0,0,1,21,3.5,2,1.5,6.5,27.5
中正國中,20081,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,4.5,0.5,0.5,0,2,0,0,0,0,0,0.5,21.5,3.5,1,2.5,7.5,31
三興國小,20081,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5,5.5,2,1,0.5,3,0,0.5,0,0,1,1,23,5,1.5,1.5,5,37
格致國中,20081,0,0,0,0,0,0,0,0,0,0,0,0,3,6.5,1.5,10.5,2,0.5,0.5,0,0,4,0,1,0.5,12.5,1.5,1,1.5,4.5,20.5
平等國小,20081,0,0,0,0.5,0,0,0,0,0,0,0,0,6,9,7,18,5,3,8.5,0,0.5,0,0.5,1.5,2.5,19.5,3,1.5,0.5,4.5,28.5
至善國中,20081,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,2,3,1.5,0,1,0,0,0,0,0,0.5,19,1.5,2.5,1,5,29
碧湖國小,20081,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5.5,9,1,0.5,6.5,0,0,0,0,0,1.5,20,1.5,1.5,1.5,3,28.5
東湖國小,20081,0,0,0,0,0,0,0,0,0,0,0,1.5,9,15,10,14,3,3,12.5,0,1,1,1,4,2,27.5,5.5,1.5,0.5,5.5,40
?公國中,20081,0,0,0,0,0,0,0,0,0,0,0,2,11.5,13.5,8.5,7.5,2.5,2.5,4,0,3,2,3,4,1.5,27,9,3,1.5,8,42.5
舊莊國小,20081,0,0,0,0.5,0,0,0,0,0,0,0,5.5,16,21.5,11.5,15,5.5,4.5,6,0,5.5,5,8.5,8,2.5,29.5,12.5,3,2.5,12.5,48
市政中心,20081,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5,4,2,1,0,2,0,0.5,0,0,0.5,0.5,20,3.5,1.5,1,4,29.5
博嘉國小,20081,0,0,0,0,0,0,0,0,0,0,0,0.5,7.5,9,7,11,0.5,0,3,0,0,0,0.5,2.5,0.5,21.5,0.5,0,0,3,27.5
北政國中,20081,0,0,0,0,0.5,0,0,0,0,0,0,1,10,12,6.5,8.5,1,0,3.5,0.5,0.5,0.5,0.5,1.5,0.5,26,7.5,2.5,2.5,5.5,47.5
長安國小,20081,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,4.5,1,0,0,2,0,0,0,0,0,0.5,25.5,3,2.5,2.5,7,33
望星橋,20081,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,0.9,0.5,0.2,0,0.2,0,0,0,0,0,0.2,15.2,1,1.9,0.8,5.1,28.8
白馬山莊,20081,0.3,0.9,0.8,0.5,0,0,0,0,0,0,0,2.3,1.6,11.2,3.9,0.9,1,4.7,2,0.5,0.4,0.3,0.7,0.4,0.4,0.3,0.3,0.2,0.4,0.3,0.3
中和橋,20081,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2,1,0.6,0.2,0,0,0,0,0,0,0,0.2,12.7,1.6,1.5,0.8,8.3,24.9
磺溪橋,20081,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1,0.5,0.5,0.1,0,0,0,0,0,0,0,0.3,13.7,1.1,1.8,1.4,5.5,22.5
雙溪,20081,0,0,0,0,0,0,0,0,0,0,0,0,3.5,8,2.5,8,3,0.5,2.5,0,0.5,0,0,1,1,19,2,2,1,4,26
湖田國小,20082,13,5.5,6.5,2.5,33.5,17.5,47,30.5,10,5,9.5,11,6,8,1,0,46.5,28.5,28,5,0.5,0,11.5,2.5,3,12,0,0,0.5,0,0
大屯國小,20082,8.5,7,7.5,1.5,29.5,9,18,9.5,2,0.5,7,7.5,0.5,1.5,0.5,0,6.5,1.5,3,0,0,0,7,0,3,11,0,0,0.5,0,0
桃源國中,20082,9,9,7,1.5,35,9,23,8,1,0,5.5,4.5,0,1,0,0,0,0,0.5,0,0,0,6.5,1,2.5,11,0,0,0,0,0
北投國小,20082,7,6.5,5.5,1.5,30.5,8,18.5,7,0.5,0,3.5,1.5,0,1.5,0.5,0,1,0.5,0,0,0,0,5.5,0,3.5,11,0,0,0.5,0,0
陽明高中,20082,6.5,8.5,12,2.5,32.5,9.5,19,7,0,0.5,8,2.5,0,1,0,0,2,0,0.5,0,0,0,6.5,1,5,41,0,0,0,0,0
太平國小,20082,8,8.5,14.5,1.5,28.5,6.5,18.5,10.5,0,1,10.5,3,1,0.5,0,0,5,0.5,0.5,0,0,0,7.5,0,2.5,14.5,0,0,0,0,0
民生國中,20082,9.5,4,8,3,28,6.5,15.5,6.5,0,2,7,2,1,1.5,0.5,0,12,1,1.5,0,0,0,8,0.5,2,11,0,0,0,0,0
中正國中,20082,10.5,10,13,2.5,32,12,17,16,0,1,16,5,2,1,0,0,4,0.5,1,0,0,0,9,1,0.5,13.5,0,0,0,0,0
三興國小,20082,11.5,4.5,9,3,30.5,7.5,17,11,0.5,2,12.5,6,1,1,0.5,0,6.5,1.5,3.5,0,0,0,9,0.5,0,9.5,0,0,0,0,0
格致國中,20082,4.5,4,3.5,1,19.5,5,11.5,0,0,0,0,2.5,1.5,0.5,0,0,9,2.5,0.5,0,0,0,5,0,2.5,7,0,0,0,0,0
平等國小,20082,10,6.5,4,2.5,30,9.5,23,11,10,1,2.5,7.5,2.5,2.5,0,0,27,10.5,7.5,0.5,0,0,7.5,0.5,4,10.5,0,0,0.5,0,0
至善國中,20082,5.5,6,5.5,2,30,6,14,6,1,0,3.5,1,0.5,1,0,0,8,1,1.5,0,0,0,6,0.5,4,9,0,0,0.5,0,0
碧湖國小,20082,10,3.5,5.5,2.5,30.5,5,16,4.5,1.5,0.5,4,1.5,0.5,1.5,0,0,16.5,1.5,1,0,0,0,7.5,0.5,2,11,0,0,0,0,0
東湖國小,20082,13.5,3,6.5,5,40.5,8,25.5,10.5,5,4,6,2.5,1,2,0.5,0,20,4.5,7,0.5,0,0,9,1,0,12,0,0,0,0,0
?公國中,20082,12,4,8.5,4.5,31,11,25.5,13,2,4,7.5,4,1.5,2.5,0.5,0,10.5,3.5,7.5,1,0,0,10.5,0.5,0.5,9.5,0,0,0,0,0
舊莊國小,20082,13,2.5,7.5,4.5,30,12,25.5,21,5.5,6,9.5,4.5,2.5,3,0.5,0,11,7.5,15.5,2.5,0,0,9.5,0.5,0.5,8,0,0,0,0,0
市政中心,20082,9,3,8.5,2,30,8,18,9.5,0.5,1.5,11,4.5,1,1,0,0,6,1,3,0,0,0,6,0.5,0.5,11,0,0,0,0,0
博嘉國小,20082,6.5,0,6,3.5,27,16.5,23,16,5.5,3.5,8.5,9.5,2.5,1.5,0,0,2,4,5,0,0,0,5.5,0,0.5,4.5,0,0,0,0,0
北政國中,20082,8,4,9,5.5,27,22.5,27.5,17,9.5,4,10,10.5,3.5,2,0,0,2.5,3,7.5,1,0,0,10,1,1,5.5,0,0,0,0,0
長安國小,20082,10,9.5,13,2.5,31.5,10.5,23,14.5,0,2,11,3.5,2,1.5,0,0,8.5,1,1.5,0,0,0,9,0.5,1.5,13,0,0,0,0,0
望星橋,20082,3.4,6.5,5.8,1.5,24.3,27.4,16.1,16.3,0,0.1,3.6,3.8,0.4,0.5,0.6,0,0.2,0.6,0.6,0.3,0.1,0,0,0.2,0.1,0.2,0.1,0.1,0.2,0,0
白馬山莊,20082,0.2,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.1,0.2,0.3,0.2,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.3,0.1,0.2,0.2,0,0
中和橋,20082,5,4.6,4.2,1.3,22.4,5.5,12.9,5.8,0.3,0.1,2.4,0.9,0,1.4,0.3,0,1.9,0.2,0.6,0,0,0,5,0.2,3.2,8.4,0,0,0.4,0,0
磺溪橋,20082,3.3,5.6,6.4,1,22.9,3.4,12.7,4.2,0,0,5.6,0.6,0,0.9,0.1,0,3,0.1,0.2,0,0,0,4.5,0.2,3.8,9.9,9.9,0,0,0,0
雙溪,20082,12,6.5,4.5,1.5,31,5.5,16,7.5,3.5,0.5,2,3,1,1.5,0,0,15,4,4.5,0,0,0,6,0,4,10.5,0,0,0.5,0,0
湖田國小,20083,0.5,0,0,0,0,0,14,5.5,0.5,2,0,0,0,5.5,0,0,0,16,1,0,0,5.5,14.5,0,0,0,0,0,3,11.5,21.5
大屯國小,20083,0.5,0,0,0,0,0,0.5,0,0,2.5,0,0,0,5.5,0,0,0,16.5,1,0,0,5.5,16.5,0,0,0,0,0,2,14,5.5
